series_id,display_name,aggregation_role,definition,unit,calorific_basis,basis_confidence,period_type,flow,product,sector,region,field,level,producer,technology,scope,geography_scope,redevance_toggle,is_total,n_obs,first_year,last_year,n_sources,families,templates,confidence,escalated
energy_balance|flow.transformation_output|prod.gasoil||||||NA|ktep|annual|||||,"Bilan énergétique (matrice) — [flow=transformation_output, product=gasoil] (ktep) annual",subtotal,"Bilan énergétique (matrice). Bilan énergétique (matrice) — [flow=transformation_output, product=gasoil] (ktep) annual. Source families: bilan; period_type=annual; years 2010–2024. Aggregation role: subtotal.",ktep,NA,na,annual,flow.transformation_output,prod.gasoil,,,,,,,,,,True,14,2010,2024,14,bilan,bilan-matrix-v2010/bilan-matrix-v2024/bilan-matrix-v2015,low,False
energy_balance|flow.transformation_output|prod.gasoline||||||NA|ktep|annual|||||,"Bilan énergétique (matrice) — [flow=transformation_output, product=gasoline] (ktep) annual",subtotal,"Bilan énergétique (matrice). Bilan énergétique (matrice) — [flow=transformation_output, product=gasoline] (ktep) annual. Source families: bilan; period_type=annual; years 2010–2023. Aggregation role: subtotal.",ktep,NA,na,annual,flow.transformation_output,prod.gasoline,,,,,,,,,,True,7,2010,2023,7,bilan,bilan-matrix-v2024/bilan-matrix-v2010,low,False
energy_balance|flow.transformation_output|prod.kerosene||||||NA|ktep|annual|||||,"Bilan énergétique (matrice) — [flow=transformation_output, product=kerosene] (ktep) annual",grand_total,"Bilan énergétique (matrice). Bilan énergétique (matrice) — [flow=transformation_output, product=kerosene] (ktep) annual. Source families: bilan; period_type=annual; years 2010–2024. Aggregation role: grand_total.",ktep,NA,na,annual,flow.transformation_output,prod.kerosene,,,,,,,,,,True,14,2010,2024,14,bilan,bilan-matrix-v2010/bilan-matrix-v2015/bilan-matrix-v2024,low,False
energy_balance|flow.transformation_output|prod.lpg||||||NA|ktep|annual|||||,"Bilan énergétique (matrice) — [flow=transformation_output, product=lpg] (ktep) annual",grand_total,"Bilan énergétique (matrice). Bilan énergétique (matrice) — [flow=transformation_output, product=lpg] (ktep) annual. Source families: bilan; period_type=annual; years 2010–2024. Aggregation role: grand_total.",ktep,NA,na,annual,flow.transformation_output,prod.lpg,,,,,,,,,,True,12,2010,2024,12,bilan,bilan-matrix-v2015/bilan-matrix-v2024/bilan-matrix-v2010,low,False
energy_balance|flow.transformation_output|prod.naphtha||||||NA|ktep|annual|||||,"Bilan énergétique (matrice) — [flow=transformation_output, product=naphtha] (ktep) annual",grand_total,"Bilan énergétique (matrice). Bilan énergétique (matrice) — [flow=transformation_output, product=naphtha] (ktep) annual. Source families: bilan; period_type=annual; years 2010–2024. Aggregation role: grand_total.",ktep,NA,na,annual,flow.transformation_output,prod.naphtha,,,,,,,,,,True,14,2010,2024,14,bilan,bilan-matrix-v2010/bilan-matrix-v2024/bilan-matrix-v2015,low,False
energy_balance|flow.transformation_output|prod.natural_gas||||||PCS|ktep|annual||primary_broad|||,"Bilan énergétique (matrice) — [flow=transformation_output, product=natural_gas, scope=primary_broad] basis PCS (ktep) annual",grand_total,"Bilan énergétique (matrice). Bilan énergétique (matrice) — [flow=transformation_output, product=natural_gas, scope=primary_broad] basis PCS (ktep) annual. Source families: bilan; period_type=annual; years 2011–2011. Aggregation role: grand_total.",ktep,PCS,inferred,annual,flow.transformation_output,prod.natural_gas,,,,,,,primary_broad,,,True,1,2011,2011,1,bilan,bilan-matrix-v2010,low,True
energy_balance|flow.transformation_output|prod.other_pet_products||||||NA|ktep|annual|||||,"Bilan énergétique (matrice) — [flow=transformation_output, product=other_pet_products] (ktep) annual",grand_total,"Bilan énergétique (matrice). Bilan énergétique (matrice) — [flow=transformation_output, product=other_pet_products] (ktep) annual. Source families: bilan; period_type=annual; years 2010–2024. Aggregation role: grand_total.",ktep,NA,na,annual,flow.transformation_output,prod.other_pet_products,,,,,,,,,,True,13,2010,2024,13,bilan,bilan-matrix-v2024/bilan-matrix-v2015/bilan-matrix-v2010,low,False
energy_balance|flow.transformation_output|prod.petroleum_products_total||||||NA|ktep|annual|||||,"Bilan énergétique (matrice) — [flow=transformation_output, product=petroleum_products_total] (ktep) annual",grand_total,"Bilan énergétique (matrice). Bilan énergétique (matrice) — [flow=transformation_output, product=petroleum_products_total] (ktep) annual. Source families: bilan; period_type=annual; years 2010–2024. Aggregation role: grand_total.",ktep,NA,na,annual,flow.transformation_output,prod.petroleum_products_total,,,,,,,,,,True,13,2010,2024,13,bilan,bilan-matrix-v2010/bilan-matrix-v2024,low,False
energy_balance|flow.transformation_output|prod.re_total||||||NA|ktep|annual|||||,"Bilan énergétique (matrice) — [flow=transformation_output, product=re_total] (ktep) annual",grand_total,"Bilan énergétique (matrice). Bilan énergétique (matrice) — [flow=transformation_output, product=re_total] (ktep) annual. Source families: bilan; period_type=annual; years 2010–2024. Aggregation role: grand_total.",ktep,NA,na,annual,flow.transformation_output,prod.re_total,,,,,,,,,,True,10,2010,2024,10,bilan,bilan-matrix-v2015/bilan-matrix-v2024/bilan-matrix-v2010,low,False
energy_balance|flow.transformation_output|prod.refinery_gas||||||NA|ktep|annual|||||,"Bilan énergétique (matrice) — [flow=transformation_output, product=refinery_gas] (ktep) annual",grand_total,"Bilan énergétique (matrice). Bilan énergétique (matrice) — [flow=transformation_output, product=refinery_gas] (ktep) annual. Source families: bilan; period_type=annual; years 2011–2023. Aggregation role: grand_total.",ktep,NA,na,annual,flow.transformation_output,prod.refinery_gas,,,,,,,,,,True,10,2011,2023,10,bilan,bilan-matrix-v2015/bilan-matrix-v2024/bilan-matrix-v2010,low,False
energy_balance|flow.transformation_output|prod.solar_thermal||||||NA|ktep|annual|||||,"Bilan énergétique (matrice) — [flow=transformation_output, product=solar_thermal] (ktep) annual",grand_total,"Bilan énergétique (matrice). Bilan énergétique (matrice) — [flow=transformation_output, product=solar_thermal] (ktep) annual. Source families: bilan; period_type=annual; years 2011–2015. Aggregation role: grand_total.",ktep,NA,na,annual,flow.transformation_output,prod.solar_thermal,,,,,,,,,,True,5,2011,2015,5,bilan,bilan-matrix-v2015/bilan-matrix-v2010,low,False
energy_balance|flow.transformation_output|prod.wind||||||NA|ktep|annual|||||,"Bilan énergétique (matrice) — [flow=transformation_output, product=wind] (ktep) annual",grand_total,"Bilan énergétique (matrice). Bilan énergétique (matrice) — [flow=transformation_output, product=wind] (ktep) annual. Source families: bilan; period_type=annual; years 2011–2012. Aggregation role: grand_total.",ktep,NA,na,annual,flow.transformation_output,prod.wind,,,,,,,,,,True,2,2011,2012,2,bilan,bilan-matrix-v2010,low,False
pp_consumption|flow.consumption|prod.fuel_oil||||||NA|ktep|annual|||||,"Consommation de produits pétroliers — [flow=consumption, product=fuel_oil] (ktep) annual",leaf,"Consommation de produits pétroliers. Consommation de produits pétroliers — [flow=consumption, product=fuel_oil] (ktep) annual. Source families: memento/conjoncture; period_type=annual; years 2018–2025. Aggregation role: leaf.",ktep,NA,na,annual,flow.consumption,prod.fuel_oil,,,,,,,,,,False,78,2018,2025,77,memento/conjoncture,memento-onem-v2024/conjoncture-tabular-v2024,low,False
pp_consumption|flow.consumption|prod.fuel_oil||||||NA|ktep|ytd_cumulative|||||,"Consommation de produits pétroliers — [flow=consumption, product=fuel_oil] (ktep) year-to-date",leaf,"Consommation de produits pétroliers. Consommation de produits pétroliers — [flow=consumption, product=fuel_oil] (ktep) year-to-date. Source families: conjoncture; period_type=ytd_cumulative; years 2010–2026. Aggregation role: leaf.",ktep,NA,na,ytd_cumulative,flow.consumption,prod.fuel_oil,,,,,,,,,,False,228,2010,2026,76,conjoncture,conjoncture-tabular-v2024,low,False
pp_consumption|flow.consumption|prod.gasoil_ordinaire||||||NA|ktep|annual|||||,"Consommation de produits pétroliers — [flow=consumption, product=gasoil_ordinaire] (ktep) annual",subtotal,"Consommation de produits pétroliers. Consommation de produits pétroliers — [flow=consumption, product=gasoil_ordinaire] (ktep) annual. Source families: conjoncture; period_type=annual; years 2018–2025. Aggregation role: subtotal.",ktep,NA,na,annual,flow.consumption,prod.gasoil_ordinaire,,,,,,,,,,True,76,2018,2025,76,conjoncture,conjoncture-tabular-v2024,low,False
pp_consumption|flow.consumption|prod.gasoil_ordinaire||||||NA|ktep|ytd_cumulative|||||,"Consommation de produits pétroliers — [flow=consumption, product=gasoil_ordinaire] (ktep) year-to-date",subtotal,"Consommation de produits pétroliers. Consommation de produits pétroliers — [flow=consumption, product=gasoil_ordinaire] (ktep) year-to-date. Source families: conjoncture; period_type=ytd_cumulative; years 2010–2026. Aggregation role: subtotal.",ktep,NA,na,ytd_cumulative,flow.consumption,prod.gasoil_ordinaire,,,,,,,,,,True,228,2010,2026,76,conjoncture,conjoncture-tabular-v2024,low,False
pp_consumption|flow.consumption|prod.gasoil_premium||||||NA|ktep|annual|||||,"Consommation de produits pétroliers — [flow=consumption, product=gasoil_premium] (ktep) annual",subtotal,"Consommation de produits pétroliers. Consommation de produits pétroliers — [flow=consumption, product=gasoil_premium] (ktep) annual. Source families: conjoncture; period_type=annual; years 2018–2025. Aggregation role: subtotal.",ktep,NA,na,annual,flow.consumption,prod.gasoil_premium,,,,,,,,,,True,76,2018,2025,76,conjoncture,conjoncture-tabular-v2024,low,False
pp_consumption|flow.consumption|prod.gasoil_premium||||||NA|ktep|ytd_cumulative|||||,"Consommation de produits pétroliers — [flow=consumption, product=gasoil_premium] (ktep) year-to-date",subtotal,"Consommation de produits pétroliers. Consommation de produits pétroliers — [flow=consumption, product=gasoil_premium] (ktep) year-to-date. Source families: conjoncture; period_type=ytd_cumulative; years 2010–2026. Aggregation role: subtotal.",ktep,NA,na,ytd_cumulative,flow.consumption,prod.gasoil_premium,,,,,,,,,,True,228,2010,2026,76,conjoncture,conjoncture-tabular-v2024,low,False
pp_consumption|flow.consumption|prod.gasoil_ss||||||NA|ktep|annual|||||,"Consommation de produits pétroliers — [flow=consumption, product=gasoil_ss] (ktep) annual",subtotal,"Consommation de produits pétroliers. Consommation de produits pétroliers — [flow=consumption, product=gasoil_ss] (ktep) annual. Source families: conjoncture; period_type=annual; years 2018–2025. Aggregation role: subtotal.",ktep,NA,na,annual,flow.consumption,prod.gasoil_ss,,,,,,,,,,True,76,2018,2025,76,conjoncture,conjoncture-tabular-v2024,low,False
pp_consumption|flow.consumption|prod.gasoil_ss||||||NA|ktep|ytd_cumulative|||||,"Consommation de produits pétroliers — [flow=consumption, product=gasoil_ss] (ktep) year-to-date",subtotal,"Consommation de produits pétroliers. Consommation de produits pétroliers — [flow=consumption, product=gasoil_ss] (ktep) year-to-date. Source families: conjoncture; period_type=ytd_cumulative; years 2010–2026. Aggregation role: subtotal.",ktep,NA,na,ytd_cumulative,flow.consumption,prod.gasoil_ss,,,,,,,,,,True,228,2010,2026,76,conjoncture,conjoncture-tabular-v2024,low,False
pp_consumption|flow.consumption|prod.gasoil||||||NA|ktep|annual|||||,"Consommation de produits pétroliers — [flow=consumption, product=gasoil] (ktep) annual",leaf,"Consommation de produits pétroliers. Consommation de produits pétroliers — [flow=consumption, product=gasoil] (ktep) annual. Source families: conjoncture/memento; period_type=annual; years 2018–2025. Aggregation role: leaf.",ktep,NA,na,annual,flow.consumption,prod.gasoil,,,,,,,,,,False,78,2018,2025,77,conjoncture/memento,memento-onem-v2024/conjoncture-tabular-v2024,low,False
pp_consumption|flow.consumption|prod.gasoil||||||NA|ktep|ytd_cumulative|||||,"Consommation de produits pétroliers — [flow=consumption, product=gasoil] (ktep) year-to-date",leaf,"Consommation de produits pétroliers. Consommation de produits pétroliers — [flow=consumption, product=gasoil] (ktep) year-to-date. Source families: conjoncture; period_type=ytd_cumulative; years 2010–2026. Aggregation role: leaf.",ktep,NA,na,ytd_cumulative,flow.consumption,prod.gasoil,,,,,,,,,,False,228,2010,2026,76,conjoncture,conjoncture-tabular-v2024,low,False
pp_consumption|flow.consumption|prod.gasoline_premium||||||NA|ktep|annual|||||,"Consommation de produits pétroliers — [flow=consumption, product=gasoline_premium] (ktep) annual",subtotal,"Consommation de produits pétroliers. Consommation de produits pétroliers — [flow=consumption, product=gasoline_premium] (ktep) annual. Source families: conjoncture; period_type=annual; years 2018–2025. Aggregation role: subtotal.",ktep,NA,na,annual,flow.consumption,prod.gasoline_premium,,,,,,,,,,True,76,2018,2025,76,conjoncture,conjoncture-tabular-v2024,low,False
pp_consumption|flow.consumption|prod.gasoline_premium||||||NA|ktep|ytd_cumulative|||||,"Consommation de produits pétroliers — [flow=consumption, product=gasoline_premium] (ktep) year-to-date",subtotal,"Consommation de produits pétroliers. Consommation de produits pétroliers — [flow=consumption, product=gasoline_premium] (ktep) year-to-date. Source families: conjoncture; period_type=ytd_cumulative; years 2010–2026. Aggregation role: subtotal.",ktep,NA,na,ytd_cumulative,flow.consumption,prod.gasoline_premium,,,,,,,,,,True,228,2010,2026,76,conjoncture,conjoncture-tabular-v2024,low,False
pp_consumption|flow.consumption|prod.gasoline_ssp||||||NA|ktep|annual|||||,"Consommation de produits pétroliers — [flow=consumption, product=gasoline_ssp] (ktep) annual",subtotal,"Consommation de produits pétroliers. Consommation de produits pétroliers — [flow=consumption, product=gasoline_ssp] (ktep) annual. Source families: conjoncture; period_type=annual; years 2018–2025. Aggregation role: subtotal.",ktep,NA,na,annual,flow.consumption,prod.gasoline_ssp,,,,,,,,,,True,76,2018,2025,76,conjoncture,conjoncture-tabular-v2024,low,False
pp_consumption|flow.consumption|prod.gasoline_ssp||||||NA|ktep|ytd_cumulative|||||,"Consommation de produits pétroliers — [flow=consumption, product=gasoline_ssp] (ktep) year-to-date",subtotal,"Consommation de produits pétroliers. Consommation de produits pétroliers — [flow=consumption, product=gasoline_ssp] (ktep) year-to-date. Source families: conjoncture; period_type=ytd_cumulative; years 2010–2026. Aggregation role: subtotal.",ktep,NA,na,ytd_cumulative,flow.consumption,prod.gasoline_ssp,,,,,,,,,,True,228,2010,2026,76,conjoncture,conjoncture-tabular-v2024,low,False
pp_consumption|flow.consumption|prod.gasoline_super||||||NA|ktep|annual|||||,"Consommation de produits pétroliers — [flow=consumption, product=gasoline_super] (ktep) annual",subtotal,"Consommation de produits pétroliers. Consommation de produits pétroliers — [flow=consumption, product=gasoline_super] (ktep) annual. Source families: conjoncture; period_type=annual; years 2018–2025. Aggregation role: subtotal.",ktep,NA,na,annual,flow.consumption,prod.gasoline_super,,,,,,,,,,True,74,2018,2025,74,conjoncture,conjoncture-tabular-v2024,low,False
pp_consumption|flow.consumption|prod.gasoline_super||||||NA|ktep|ytd_cumulative|||||,"Consommation de produits pétroliers — [flow=consumption, product=gasoline_super] (ktep) year-to-date",subtotal,"Consommation de produits pétroliers. Consommation de produits pétroliers — [flow=consumption, product=gasoline_super] (ktep) year-to-date. Source families: conjoncture; period_type=ytd_cumulative; years 2010–2026. Aggregation role: subtotal.",ktep,NA,na,ytd_cumulative,flow.consumption,prod.gasoline_super,,,,,,,,,,True,222,2010,2026,74,conjoncture,conjoncture-tabular-v2024,low,False
